Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,Frame,∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
100782,5,Extend,<<,-59,-10.46,376,287,505,2831,-1.1736434240223446,-14.585567671366846,-1.1477126695490019,-14.548789727039845
100892,5,Extend,<<,-15,-6.42,376,287,504,2835,-0.3489757939728122,-12.930047495305246,-0.4467955029875272,-12.974952220173474
101001,5,Extend,<<,29,-2.55,376,287,504,2838,-0.281209498706005,-11.812885049996112,0.18320072724576755,-11.904240441800392
101111,5,Extend,<<,73,1.23,376,286,505,2841,1.498394925432791,-11.110660766103564,1.124026801048764,-10.804015138525635
101220,5,Extend,<<,117,5.01,376,287,503,2844,1.7380940892254273,-10.171201107483,1.710930215545885,-9.723683831684708
101330,5,Extend,<<,161,8.88,376,287,502,2848,2.8443756379051877,-8.445541396685314,3.0195444961807034,-8.58484769876429
101439,5,Extend,<<,205,12.84,377,287,504,2851,4.931949540139328,-7.765166018425333,4.658105597889202,-7.877418003904184
103816,2,Flex,>>,1140,100.22,378,288,499,2922,20.399089867431144,7.763254502461763,20.33318894950752,7.704889251811951
103925,2,Flex,>>,1076,100.22,375,286,493,2926,19.79622069846596,8.096320714108032,19.98370527645335,8.035703747910471
104034,2,Flex,>>,1012,96.53,374,285,494,2929,20.257904316579925,8.110696203632727,20.30947706079749,7.968726516902445
104144,2,Flex,>>,948,90.99,374,285,494,2932,19.569414838885024,8.441224839701277,20.386078078252076,7.9771887566212545
104254,2,Flex,>>,884,85.45,372,285,492,2935,20.319877220534693,7.917568317632515,20.395574883537872,8.277610106554853
104363,2,Flex,>>,820,79.74,374,286,492,2939,20.589680177853666,7.917568317632515,20.722664708195175,8.258353096420528
104473,2,Flex,>>,756,74.2,373,286,491,2942,19.706580533126157,8.869772740863567,20.02698415206436,8.613590652152379
104583,2,Flex,>>,692,68.57,375,287,491,2945,19.53234908915192,8.595911436920943,19.766293986914185,8.760782279664962
104692,2,Flex,>>,628,63.03,374,286,493,2949,19.664251440168186,8.869772740863567,19.69772592856462,8.968285370085724
104802,2,Flex,>>,564,57.41,373,284,490,2952,20.221152945671122,8.88788172603202,20.049325494820984,8.924988905351533
104912,2,Flex,>>,500,51.78,375,286,490,2955,19.761295499680017,9.077560285516682,20.34434251490929,8.884005112349257
105021,2,Flex,>>,436,46.15,375,286,492,2958,19.988101359260952,9.077560285516682,19.957792824464427,9.089086730033726
105131,2,Flex,>>,372,40.53,374,286,492,2962,20.221152945671122,8.541455302231412,19.805427684549308,8.906656310573696
105240,2,Flex,>>,308,34.99,372,285,490,2965,20.03147438618646,8.86473470438591,19.94621102934781,8.718974060743985
105350,2,Flex,>>,244,29.27,373,286,494,2968,20.05219191574062,8.745784424242942,20.28289997411928,8.446263734719018
105459,2,Flex,>>,180,23.65,374,286,492,2972,20.551638784067876,8.210969463834687,20.343381904698845,8.44861369772401
105569,2,Flex,>>,116,17.93,374,286,492,2975,20.221152945671122,9.019706127318841,19.93393826550597,8.862438037982116
105678,2,Flex,>>,52,12.4,372,285,490,2978,19.722027648636583,8.88788172603202,19.777683559630496,8.902552430475689
105788,2,Flex,>>,-12,6.86,374,286,493,2981,20.281459897561433,8.557395887635266,20.22162291259325,8.595417688902456
105897,2,Flex,>>,-76,1.05,374,286,492,2985,20.281459897561433,8.557395887635266,20.533658067760605,8.575570287512972
106007,2,Flex,>>,-140,-4.48,372,286,493,2988,20.281459897561433,8.557395887635266,20.419189876465094,8.522289481813202
106116,2,Flex,>>,-204,-10.02,373,286,494,2991,20.386169450356988,8.411806889626575,20.280735473570324,8.481370013439443
106226,2,Flex,>>,-268,-15.74,374,287,497,2995,20.052513487033337,8.557395887635266,20.17551134640243,8.685901794233038
106337,2,Flex,>>,-332,-21.27,375,286,498,2998,20.180078942160122,8.70037166267224,20.32884343278299,8.65078225620131
106447,2,Flex,>>,-396,-27.08,372,286,502,3001,20.614113479986344,8.224742305210356,20.406087517872194,8.450087293515905
106556,2,Flex,>>,-460,-32.7,373,285,506,3004,20.509275410912437,8.371175193919925,20.27611487797341,8.466932404013079
106666,2,Flex,>>,-524,-38.24,372,285,510,3008,20.052513487033337,8.689220288922087,20.29673940087549,8.679803236910702
106776,2,Flex,>>,-588,-43.87,372,284,515,3011,19.931323084795963,9.079126637772362,20.475604673315768,8.803518236266152
106885,2,Flex,>>,-652,-49.49,370,283,521,3014,20.386169450356988,8.759840753375755,20.533165562948682,8.800790401772149
106995,2,Flex,>>,-716,-55.21,373,285,528,3018,20.467680591276775,8.587595706817723,20.6170275128059,8.642080555744913
107105,2,Flex,>>,-780,-60.84,370,285,536,3021,20.737859477783218,8.719209057669104,20.611136855220188,8.710347415527243
107214,2,Flex,>>,-844,-66.37,371,287,546,3024,20.180078942160122,9.048405526421448,20.31760145488057,8.918201393310962
107324,2,Flex,>>,-908,-71.91,372,284,561,3027,20.281459897561433,8.905429751384446,19.972873967815374,9.033008663665806
107434,2,Flex,>>,-972,-77.63,371,286,580,3031,20.23873418074868,8.371175193919925,20.324819779097133,8.645852471519115
107544,2,Flex,>>,-1036,-83.25,371,286,594,3034,20.573234034773208,8.224742305210356,20.617147217886668,8.233771934201146
107654,2,Flex,>>,-1100,-88.79,371,285,606,3037,20.840919339567307,8.224742305210356,20.658007373256034,8.321164108820742
107764,2,Flex,>>,-1164,-94.42,369,284,622,3041,20.573234034773208,8.572776168959535,20.633677385713074,8.58563480450837
107874,2,Flex,>>,-1228,-100.13,369,285,640,3044,20.573234034773208,8.572776168959535,20.476642775278286,8.672362876876324
107983,2,Flex,>>,-1292,-105.67,369,285,650,3047,20.386169450356988,8.759840753375755,20.41056130859947,8.76985193493222
108093,2,Flex,>>,-1356,-111.3,370,285,661,3051,20.120588512698134,8.759840753375755,20.48160202649268,8.496457107869626
108203,2,Flex,>>,-1420,-117.01,367,286,670,3054,21.17573941710458,7.8899222276730825,20.687843239673157,8.204539468092419
108312,2,Flex,>>,-1484,-122.64,368,285,681,3057,20.268861106079555,8.479954809142924,20.646006640634916,8.374958654433463
108422,2,Flex,>>,-1548,-128.18,368,285,695,3060,20.840919339567307,8.572776168959535,20.554734585199817,8.422646433807264
108531,2,Flex,>>,-1612,-133.8,367,282,700,3064,21.069190354434227,8.039844317268916,20.684051227930528,8.352721939380618
108641,2,Flex,>>,-1676,-139.43,368,285,710,3067,20.551638784067876,8.905429751384446,20.831417401005126,8.707292218454775
108751,2,Flex,>>,-1740,-144.97,369,285,726,3070,20.840919339567307,8.572776168959535,20.652217996663378,8.633127328647065
108861,2,Flex,>>,-1804,-150.51,369,287,741,3074,20.23873418074868,8.587595706817723,20.42848649584409,8.644382800354716
108971,2,Flex,>>,-1868,-156.22,367,286,754,3077,20.614113479986344,8.572776168959535,20.69726014287047,8.577990444275594
109081,2,Flex,>>,-1932,-161.58,367,286,755,3080,21.02581732750872,8.607738113065125,20.714889744882825,8.520965034523696
109191,2,Flex,>>,-1996,-167.21,366,285,758,3083,20.722347725387436,8.55368293483977,20.823223538078317,8.657124415652069
109300,2,Flex,>>,-2060,-172.75,368,286,767,3087,20.386169450356988,9.109467410003134,20.456131544104643,9.040858153360954
109410,2,Flex,>>,-2124,-178.11,367,286,770,3090,20.947402249720227,8.773289134972686,20.567092994716937,8.951694127577053
109519,2,Flex,>>,-2188,-183.65,366,288,773,3093,20.53444204373841,9.438729391302871,21.022026993256922,8.869000227361116
109629,2,Flex,>>,-2252,-189.19,367,286,776,3097,21.55309867389846,9.263326178443322,20.964669406436126,9.467249462526658
109739,2,Flex,>>,-2316,-194.46,367,285,778,3100,20.307283126668295,10.142007342009123,20.74241419380975,9.901609955601524
109848,2,Flex,>>,-2380,-199.91,365,285,780,3103,20.87421443909875,10.2752418553695,20.980279910779323,10.244522975719358
109958,2,Flex,>>,-2444,-205.27,368,290,775,3107,20.647055522028637,11.451625884498213,21.047991254502488,11.430873217409289
110067,2,Flex,>>,-2508,-210.55,369,291,777,3110,20.989060416479134,11.928764714130295,21.25277623513599,11.950502936247858
110177,2,Flex,>>,-2572,-215.74,365,291,772,3113,21.213232691994875,12.816586052090713,21.610658984120658,12.416517548920712
110287,2,Flex,>>,-2636,-220.75,365,291,773,3116,21.679756881410754,13.579286151161796,21.953582896886882,13.251133613931852
110396,2,Flex,>>,-2700,-225.85,365,291,770,3120,22.097621078459696,14.227142480467336,22.164220945196796,14.539119972707226
110506,2,Flex,<<,-2700,-230.68,370,297,789,3123,22.80279767757949,15.046497840282939,22.99165297862511,14.843654852152618
110615,2,Flex,<<,-2636,-231.74,375,300,799,3126,24.204241883846265,14.702662731392962,24.270274212204363,14.891475639805634
110725,2,Flex,<<,-2572,-231.65,375,299,795,3130,25.367966902062477,16.11236689884754,25.791357508714306,15.867210894134669
110834,2,Flex,<<,-2508,-226.99,375,299,795,3133,27.409546430766028,16.887951967988556,27.586903477399062,16.81307752606183
110944,2,Flex,<<,-2444,-221.63,377,301,791,3136,29.355540089976074,17.810743191080405,29.473469743336473,17.512193476482757
