Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,L_est_cm,theta_from_R(compose),phase_used
67076,6,Extend,<<,-579,-56.35,380,286,366,-9.544129614707368,-17.294319265345667,-26.838448880053036,-3.388351302966934,51.67862933260966,Extend
67157,4,Extend,<<,-17,-6.95,380,285,367,-9.965932124658949,-17.55951920014199,-27.52545132480094,-3.371181660547433,51.908301142730636,Extend
67173,5,Extend,<<,-1247,-114.9,379,287,368,-9.965932124658949,-17.55951920014199,-27.52545132480094,-3.354026245634748,52.13571987711944,Extend
67188,6,Extend,<<,-531,-52.13,379,285,366,-10.022471711980751,-17.64192225218667,-27.664393964167424,-3.388351302966934,51.67862933260966,Extend
67269,4,Extend,<<,28,-2.9,381,286,370,-10.133798748963969,-17.961686463561385,-28.095485212525354,-3.319758098329826,52.583818634449216,Extend
67284,5,Extend,<<,-1203,-111.03,381,287,370,-10.29260822473531,-18.05698132632665,-28.34958955106196,-3.319758098329826,52.583818634449216,Extend
67299,6,Extend,<<,-483,-47.82,380,284,370,-10.29260822473531,-18.05698132632665,-28.34958955106196,-3.319758098329826,52.583818634449216,Extend
67380,4,Extend,<<,73,1.05,381,286,374,-10.310589318753864,-18.61119205559336,-28.921781374347226,-3.251392533801773,53.453204675308,Extend
67395,5,Extend,<<,-1159,-107.16,380,286,374,-10.310589318753864,-18.61119205559336,-28.921781374347226,-3.251392533801773,53.453204675308,Extend
67410,6,Extend,<<,-435,-43.6,380,284,372,-10.394818242093908,-18.75977519459438,-29.154593436688288,-3.2855468610521674,53.02296659355166,Extend
67491,4,Extend,<<,118,4.92,380,287,373,-10.585459056247974,-19.05331117799475,-29.638770234242724,-3.2684625836735623,53.23919681420205,Extend
67506,5,Extend,<<,-1115,-103.3,380,286,373,-10.585459056247974,-19.05331117799475,-29.638770234242724,-3.2684625836735623,53.23919681420205,Extend
67521,6,Extend,<<,-387,-39.38,380,285,373,-10.519489537512714,-19.28606267542409,-29.805552212936803,-3.2684625836735623,53.23919681420205,Extend
67603,4,Extend,<<,163,8.88,381,286,375,-10.758983566084808,-19.634756565884388,-30.393740131969196,-3.2343367114368,53.66499528134348,Extend
67617,5,Extend,<<,-1071,-99.43,381,287,376,-10.91173723501259,-19.799033010550584,-30.710770245563175,-3.2172951165786423,53.87457373252803,Extend
67633,6,Extend,<<,-339,-35.25,378,285,376,-10.91173723501259,-19.799033010550584,-30.710770245563175,-3.2172951165786423,53.87457373252803,Extend
67713,4,Extend,<<,208,12.75,380,286,382,-11.022287252860584,-20.50065143176822,-31.522938684628805,-3.115344325072833,55.085874263996324,Extend
67729,5,Extend,<<,-1027,-95.56,379,286,381,-11.022287252860584,-20.50065143176822,-31.522938684628805,-3.1323005548900946,54.88946187555746,Extend
67744,6,Extend,<<,-291,-31.12,382,286,381,-11.046583257363736,-20.75168527043588,-31.798268527799614,-3.1323005548900946,54.88946187555746,Extend
67825,4,Extend,<<,253,16.79,381,288,382,-11.244643887507436,-21.176614365704037,-32.42125825321148,-3.115344325072833,55.085874263996324,Extend
67840,5,Extend,<<,-983,-91.69,381,286,380,-11.244643887507436,-21.176614365704037,-32.42125825321148,-3.1492710122141725,54.690867844241026,Extend
67856,6,Extend,<<,-243,-26.9,379,285,381,-11.274119659492422,-21.44303414168093,-32.71715380117335,-3.1323005548900946,54.88946187555746,Extend
67938,4,Extend,<<,298,20.75,380,286,381,-11.749633869941364,-21.589075795182687,-33.33870966512405,-3.1323005548900946,54.88946187555746,Extend
67953,5,Extend,<<,-939,-87.74,380,286,383,-11.881594515957502,-21.777467127703652,-33.659061643661154,-3.0984023227623876,55.280110079995886,Extend
67967,6,Extend,<<,-195,-22.68,380,285,383,-11.881594515957502,-21.777467127703652,-33.659061643661154,-3.0984023227623876,55.280110079995886,Extend
68048,4,Extend,<<,343,24.62,381,287,390,-12.027629102301905,-22.136398382490874,-34.16402748479278,-2.9802066767801145,56.57924178706902,Extend
68063,5,Extend,<<,-895,-83.96,382,287,390,-12.027629102301905,-22.136398382490874,-34.16402748479278,-2.9802066767801145,56.57924178706902,Extend
68078,6,Extend,<<,-147,-18.55,381,286,387,-12.02226006663414,-22.258614633988536,-34.280874700622675,-3.030776588588764,56.03538887946018,Extend
68159,4,Extend,<<,388,28.57,381,287,400,-12.21140024039347,-22.46691600714007,-34.678316247533544,-2.8125650920276515,58.25399601056991,Extend
68174,5,Extend,<<,-851,-80.09,381,286,398,-12.21140024039347,-22.46691600714007,-34.678316247533544,-2.8459795889236164,57.935893506629746,Extend
68189,6,Extend,<<,-99,-14.24,378,286,401,-12.382619611751268,-22.46049043796851,-34.843110049719776,-2.795879184839893,58.40991571751486,Extend
68271,4,Extend,<<,433,32.44,380,287,408,-12.837611620267593,-22.549457503255795,-35.38706912352339,-2.6794762047164298,59.443363358959104,Extend
68286,5,Extend,<<,-807,-76.22,379,286,407,-13.026909438161848,-22.601630385511235,-35.62853982367308,-2.6960625193564765,59.30190640581723,Extend
68301,6,Extend,<<,-51,-10.11,378,286,408,-13.026909438161848,-22.601630385511235,-35.62853982367308,-2.6794762047164298,59.443363358959104,Extend
68382,4,Extend,<<,478,36.31,378,287,414,-13.09777851233677,-22.93045583476734,-36.02823434710411,-2.5802570945192835,60.24930745217614,Extend
68397,5,Extend,<<,-763,-72.35,379,286,415,-13.09777851233677,-22.93045583476734,-36.02823434710411,-2.563770372426948,60.37654468280092,Extend
68413,6,Extend,<<,-3,-5.89,378,286,416,-12.966072387292936,-23.066795999705164,-36.0328683869981,-2.547297877841429,60.50177027869402,Extend
68494,4,Extend,<<,523,40.35,379,288,434,-12.792445849625558,-23.178388162895224,-35.97083401252078,-2.2532258789676103,62.41743624930785,Extend
68509,5,Extend,<<,-719,-68.4,378,287,434,-12.792445849625558,-23.178388162895224,-35.97083401252078,-2.2532258789676103,62.41743624930785,Extend
68525,6,Extend,<<,45,-1.49,378,287,436,-12.76412424359624,-23.213161388674216,-35.97728563227046,-2.220835762562394,62.59139349260431,Extend
68606,4,Extend,<<,568,44.4,379,288,446,-12.828863116607206,-23.264610488426857,-36.09347360503406,-2.0597388309452693,63.34740691541331,Extend
68621,5,Extend,<<,-675,-64.44,378,286,445,-12.88681525841334,-23.25224401684645,-36.13905927525979,-2.07578450032631,63.28025899459903,Extend
68636,6,Extend,<<,93,2.73,380,286,445,-12.88681525841334,-23.25224401684645,-36.13905927525979,-2.07578450032631,63.28025899459903,Extend
68717,4,Extend,<<,613,48.44,378,287,448,-12.66926683835451,-23.41299181444323,-36.08225865279774,-2.0276901747036358,63.476124809904256,Extend
68733,5,Extend,<<,-631,-60.66,379,289,450,-12.66926683835451,-23.41299181444323,-36.08225865279774,-1.9956984284892658,63.59743737959276,Extend
68747,6,Extend,<<,141,6.86,378,288,452,-12.67863221148285,-23.32811850626588,-36.00675071774873,-1.9637635923021601,63.71138289057357,Extend
68829,4,Extend,<<,658,52.4,378,288,459,-12.76931911488786,-23.28129703065,-36.05061614553786,-1.852439832111992,64.0527274614063,Extend
68844,5,Extend,<<,-587,-56.88,378,287,459,-12.817206296696993,-23.300587190310505,-36.117793487007496,-1.852439832111992,64.0527274614063,Extend
68859,6,Extend,<<,189,11.08,377,286,462,-12.817206296696993,-23.300587190310505,-36.117793487007496,-1.8049430617755877,64.17193911317716,Extend
68940,4,Extend,<<,703,56.26,378,288,472,-12.756388006823808,-23.33366221627559,-36.0900502230994,-1.647545281930611,64.4540196412184,Extend
68955,5,Extend,<<,-543,-53.01,379,287,473,-12.73483712968827,-23.27757249491081,-36.01240962459908,-1.631883755233601,64.47259310660105,Extend
68969,6,Extend,<<,237,15.47,376,286,471,-12.73483712968827,-23.27757249491081,-36.01240962459908,-1.6632210361344366,64.4337085208041,Extend
69050,4,Extend,<<,748,60.22,379,288,476,-12.307028160528176,-23.06021801264302,-35.367246173171196,-1.5849845401834672,64.51793438410591,Extend
69065,5,Extend,<<,-499,-49.05,380,286,479,-12.307028160528176,-23.06021801264302,-35.367246173171196,-1.5382133726946763,64.54780510920666,Extend
69080,6,Extend,<<,285,19.69,378,287,477,-12.24646744504193,-22.823769927609217,-35.07023737265115,-1.5693799235137207,64.52960401963641,Extend
69161,4,Extend,<<,793,64.26,379,287,484,-12.071166888271517,-22.47766662872698,-34.5488335169985,-1.4605459770163445,64.56355237040403,Extend
69176,5,Extend,<<,-455,-45.1,379,284,484,-12.071166888271517,-22.47766662872698,-34.5488335169985,-1.4605459770163445,64.56355237040403,Extend
69191,6,Extend,<<,333,23.74,378,286,484,-11.926357296870677,-22.384495746059013,-34.31085304292969,-1.4605459770163445,64.56355237040403,Extend
69272,4,Extend,<<,838,68.31,381,289,486,-11.390008329662866,-22.201524026548405,-33.591532356211275,-1.4295786112927238,64.55804663461765,Extend
69287,5,Extend,<<,-411,-41.23,377,287,485,-11.21396179807072,-22.00249081849249,-33.21645261656321,-1.445055180401126,64.56163805461844,Extend
69302,6,Extend,<<,381,27.96,378,287,485,-11.21396179807072,-22.00249081849249,-33.21645261656321,-1.445055180401126,64.56163805461844,Extend
69383,4,Extend,<<,883,72.26,379,287,489,-10.497193783027384,-21.21277482499429,-31.709968608021676,-1.3832342690084114,64.53725600779038,Extend
69398,5,Extend,<<,-367,-37.45,379,287,490,-10.497193783027384,-21.21277482499429,-31.709968608021676,-1.3678146099272723,64.5270024081227,Extend
69413,6,Extend,<<,429,32.18,378,287,492,-10.2194076997647,-21.089011324277127,-31.308419024041825,-1.337017974285443,64.50153779481714,Extend
69494,4,Extend,<<,928,76.13,379,287,493,-9.759775397101036,-20.74849799052401,-30.508273387625046,-1.321640997724752,64.48633599032783,Extend
69509,5,Extend,<<,-323,-33.58,377,287,491,-9.759775397101036,-20.74849799052401,-30.508273387625046,-1.3524091783529495,64.51509480156444,Extend
69524,6,Extend,<<,477,36.31,377,287,491,-9.656775646033626,-20.568782916859558,-30.225558562893184,-1.3524091783529495,64.51509480156444,Extend
69605,4,Extend,<<,973,80.26,378,288,490,-9.300048598823173,-20.1896509975456,-29.489699596368773,-1.3678146099272723,64.5270024081227,Extend
69620,5,Extend,<<,-279,-29.63,377,287,487,-9.135458716338016,-20.006861136047696,-29.14231985238571,-1.4141162696911365,64.55278273837554,Extend
69635,6,Extend,<<,525,40.53,377,287,487,-9.135458716338016,-20.006861136047696,-29.14231985238571,-1.4141162696911365,64.55278273837554,Extend
69716,4,Extend,<<,1018,84.13,378,287,480,-8.552753786345214,-19.083374885731864,-27.636128672077078,-1.522651438545378,64.55434588301112,Extend
69731,5,Extend,<<,-235,-25.85,378,287,480,-8.552753786345214,-19.083374885731864,-27.636128672077078,-1.522651438545378,64.55434588301112,Extend
69746,6,Extend,<<,573,44.84,377,287,477,-8.310812458177317,-18.935977978008108,-27.246790436185425,-1.5693799235137207,64.52960401963641,Extend
69826,4,Extend,<<,1063,88.0,379,288,473,-8.106873733230362,-18.222933536452693,-26.329807269683055,-1.631883755233601,64.47259310660105,Extend
69841,5,Extend,<<,-191,-21.89,379,287,471,-8.106873733230362,-18.222933536452693,-26.329807269683055,-1.6632210361344366,64.4337085208041,Extend
69856,6,Extend,<<,621,48.97,378,286,471,-8.080218844950886,-17.934109612648804,-26.01432845759969,-1.6632210361344366,64.4337085208041,Extend
69937,4,Extend,<<,1108,92.04,377,288,471,-7.813848989981396,-17.503371638802726,-25.31722062878412,-1.6632210361344366,64.4337085208041,Extend
69952,5,Extend,<<,-147,-18.02,379,287,471,-7.537599377133008,-17.35461021848179,-24.892209595614794,-1.6632210361344366,64.4337085208041,Extend
69967,6,Extend,<<,669,53.27,377,287,470,-7.537599377133008,-17.35461021848179,-24.892209595614794,-1.678911017845079,64.4116550578218,Extend
70047,4,Extend,<<,1153,96.09,379,288,472,-6.791544486003135,-16.757604581116944,-23.549149067120076,-1.647545281930611,64.4540196412184,Extend
70062,5,Extend,<<,-103,-14.15,377,286,468,-6.791544486003135,-16.757604581116944,-23.549149067120076,-1.71033366378681,64.36230233273538,Extend
70076,6,Extend,<<,717,57.49,379,288,469,-6.791544486003135,-16.757604581116944,-23.549149067120076,-1.6946152270625365,64.38785456048066,Extend
70157,4,Extend,<<,1198,99.96,380,288,468,-6.316759249503889,-16.128191416002096,-22.444950665505985,-1.71033366378681,64.36230233273538,Extend
70172,5,Extend,<<,-59,-10.46,379,287,468,-6.316759249503889,-16.128191416002096,-22.444950665505985,-1.71033366378681,64.36230233273538,Extend
70187,6,Extend,<<,765,61.71,379,286,466,-6.232743609983546,-15.88126018875484,-22.114003798738388,-1.7418132197558058,64.30592388057885,Extend
70268,4,Extend,<<,1243,103.91,380,288,466,-5.959718078525977,-15.339045101874897,-21.298763180400876,-1.7418132197558058,64.30592388057885,Extend
70283,5,Extend,<<,-15,-6.42,380,287,464,-5.69103444187568,-15.107559898464404,-20.798594340340085,-1.7733496857520648,64.2424820479005,Extend
70299,6,Extend,<<,813,65.93,381,289,463,-5.69103444187568,-15.107559898464404,-20.798594340340085,-1.7891392600104183,64.2081005785487,Extend
70380,4,Extend,<<,1288,107.96,380,288,465,-4.962746968173524,-14.379540048554878,-19.342287016728402,-1.7575743390005272,64.27508824280467,Extend
70395,5,Extend,<<,29,-2.55,381,287,463,-4.962746968173524,-14.379540048554878,-19.342287016728402,-1.7891392600104183,64.2081005785487,Extend
70409,6,Extend,<<,861,70.15,380,288,463,-4.962746968173524,-14.379540048554878,-19.342287016728402,-1.7891392600104183,64.2081005785487,Extend
70490,4,Extend,<<,1333,111.91,383,288,464,-4.103202994205421,-13.560233167279328,-17.66343616148475,-1.7733496857520648,64.2424820479005,Extend
70505,5,Extend,<<,73,1.23,380,287,463,-4.103202994205421,-13.560233167279328,-17.66343616148475,-1.7891392600104183,64.2081005785487,Extend
70520,6,Extend,<<,909,74.29,378,286,462,-3.9358455875874423,-13.18612084122379,-17.121966428811234,-1.8049430617755877,64.17193911317716,Extend
70601,4,Extend,<<,1378,115.87,382,288,462,-3.489722073318389,-12.515782724851045,-16.005504798169433,-1.8049430617755877,64.17193911317716,Extend
70616,5,Extend,<<,117,5.01,382,289,462,-3.1985067667256573,-12.22204369682845,-15.420550463554108,-1.8049430617755877,64.17193911317716,Extend
70631,6,Extend,<<,957,78.51,381,287,459,-3.1985067667256573,-12.22204369682845,-15.420550463554108,-1.852439832111992,64.0527274614063,Extend
70712,4,Extend,<<,1423,119.74,381,288,462,-2.487521706366849,-11.329171291206148,-13.816692997572996,-1.8049430617755877,64.17193911317716,Extend
70728,5,Extend,<<,161,8.97,380,288,463,-2.487521706366849,-11.329171291206148,-13.816692997572996,-1.7891392600104183,64.2081005785487,Extend
70742,6,Extend,<<,1005,82.73,381,287,461,-2.487521706366849,-11.329171291206148,-13.816692997572996,-1.8207610910475733,64.13399292595935,Extend
70823,4,Extend,<<,1468,123.69,382,288,461,-1.297330662791624,-10.377389986295633,-11.674720649087256,-1.8207610910475733,64.13399292595935,Extend
70838,5,Extend,<<,205,12.84,382,287,462,-1.297330662791624,-10.377389986295633,-11.674720649087256,-1.8049430617755877,64.17193911317716,Extend
70852,6,Extend,<<,1053,86.86,380,287,460,-1.0495286434813738,-10.091244988625029,-11.140773632106402,-1.8365933478263747,64.09425728681423,Extend
73201,1,Flex,>>,2916,256.35,383,289,458,16.538769447831026,5.270051304542389,21.808820752373414,-1.2205605192543958,24.600032470979023,Flex
73216,2,Flex,>>,1140,100.22,383,290,458,16.528347737166197,5.483961696338225,22.01230943350442,-1.2205605192543958,24.600032470979023,Flex
73231,3,Flex,>>,124,10.9,382,289,457,16.528347737166197,5.483961696338225,22.01230943350442,-1.2010811219669681,24.623672253724976,Flex
73312,1,Flex,>>,2877,256.35,381,288,455,16.82330593431136,6.026669906093972,22.84997584040533,-1.1620079214739922,24.672912051255818,Flex
73327,2,Flex,>>,1076,100.22,381,287,456,16.82330593431136,6.026669906093972,22.84997584040533,-1.1815635893735004,24.647964262036147,Flex
73343,3,Flex,>>,58,10.9,378,286,453,16.855097314778885,6.261301450058284,23.116398764837168,-1.1227821797568551,24.72478922852766,Flex
73424,1,Flex,>>,2838,254.07,380,288,456,17.21477382694301,6.60554806769998,23.820321894642987,-1.1815635893735004,24.647964262036147,Flex
73439,2,Flex,>>,1012,96.44,379,287,453,17.21477382694301,6.60554806769998,23.820321894642987,-1.1227821797568551,24.72478922852766,Flex
73454,3,Flex,>>,-8,7.12,377,285,451,17.28454604323526,6.857819983247463,24.142366026482723,-1.083403896815557,24.779332367222374,Flex
73535,1,Flex,>>,2799,250.73,381,287,456,17.5813577057205,7.0713668875834585,24.652724593303958,-1.1815635893735004,24.647964262036147,Flex
73551,2,Flex,>>,948,90.9,378,287,454,17.458331748906062,7.148247253612607,24.606579002518668,-1.1424141182684437,24.69851918367404,Flex
73565,3,Flex,>>,-74,1.49,376,284,452,17.458331748906062,7.148247253612607,24.606579002518668,-1.1031121059392262,24.751725762000298,Flex
73646,1,Flex,>>,2760,247.47,380,287,456,17.303997789674252,7.092443674578426,24.39644146425268,-1.1815635893735004,24.647964262036147,Flex
73661,2,Flex,>>,884,85.45,381,287,453,17.303997789674252,7.092443674578426,24.39644146425268,-1.1227821797568551,24.72478922852766,Flex
73676,3,Flex,>>,-140,-4.31,378,285,451,17.303997789674252,7.092443674578426,24.39644146425268,-1.083403896815557,24.779332367222374,Flex
73757,1,Flex,>>,2721,244.04,381,288,455,17.03292944024904,6.822406795211217,23.855336235460257,-1.1620079214739922,24.672912051255818,Flex
73773,2,Flex,>>,820,79.65,378,286,453,17.03292944024904,6.822406795211217,23.855336235460257,-1.1227821797568551,24.72478922852766,Flex
73787,3,Flex,>>,-206,-10.02,378,286,450,16.953468737007857,6.730553381741789,23.684022118749645,-1.0636575523858476,24.80761263427108,Flex
73868,1,Flex,>>,2682,240.53,380,288,454,16.950799926133943,6.70211796791741,23.652917894051352,-1.1424141182684437,24.69851918367404,Flex
73883,2,Flex,>>,756,74.2,379,286,453,16.80149242897148,6.732990936282052,23.53448336525353,-1.1227821797568551,24.72478922852766,Flex
73898,3,Flex,>>,-272,-15.82,377,285,452,16.80149242897148,6.732990936282052,23.53448336525353,-1.1031121059392262,24.751725762000298,Flex
73979,1,Flex,>>,2643,237.1,381,288,456,16.507134328101326,6.776979930477006,23.284114258578334,-1.1815635893735004,24.647964262036147,Flex
73994,2,Flex,>>,692,68.57,378,286,454,16.507134328101326,6.776979930477006,23.284114258578334,-1.1424141182684437,24.69851918367404,Flex
74009,3,Flex,>>,-338,-21.63,378,285,451,16.507134328101326,6.776979930477006,23.284114258578334,-1.083403896815557,24.779332367222374,Flex
74091,1,Flex,>>,2604,233.76,381,288,454,16.223758808821184,6.807265490999159,23.031024299820345,-1.1424141182684437,24.69851918367404,Flex
74106,2,Flex,>>,628,62.86,377,287,454,16.223758808821184,6.807265490999159,23.031024299820345,-1.1424141182684437,24.69851918367404,Flex
74122,3,Flex,>>,-404,-27.43,378,284,454,16.23340241030283,6.705252480081514,22.938654890384342,-1.1424141182684437,24.69851918367404,Flex
74203,1,Flex,>>,2565,230.42,382,288,456,16.09435029027056,6.714157580559098,22.808507870829658,-1.1815635893735004,24.647964262036147,Flex
74218,2,Flex,>>,564,57.32,378,286,454,16.009118615981382,6.769682365929497,22.77880098191088,-1.1424141182684437,24.69851918367404,Flex
74233,3,Flex,>>,-470,-33.05,376,286,452,16.009118615981382,6.769682365929497,22.77880098191088,-1.1031121059392262,24.751725762000298,Flex
74313,1,Flex,>>,2526,227.08,381,288,456,15.81572816054799,6.839043150412611,22.654771310960598,-1.1815635893735004,24.647964262036147,Flex
74328,2,Flex,>>,500,51.78,378,287,453,15.81572816054799,6.839043150412611,22.654771310960598,-1.1227821797568551,24.72478922852766,Flex
74343,3,Flex,>>,-536,-38.77,376,285,449,15.726911578185986,6.95460678490088,22.681518363086866,-1.043873072650098,24.836570160170407,Flex
74424,1,Flex,>>,2487,223.65,380,289,458,15.912519169057644,6.890195658643231,22.802714827700875,-1.2205605192543958,24.600032470979023,Flex
74439,2,Flex,>>,436,46.07,381,286,452,15.912519169057644,6.890195658643231,22.802714827700875,-1.1031121059392262,24.751725762000298,Flex
74455,3,Flex,>>,-602,-44.48,379,288,450,15.984246051159293,6.806328582473403,22.790574633632694,-1.0636575523858476,24.80761263427108,Flex
74536,1,Flex,>>,2448,220.22,379,289,456,16.081674500570603,6.631343101214983,22.713017601785587,-1.1815635893735004,24.647964262036147,Flex
74551,2,Flex,>>,372,40.53,380,288,453,16.1114465982308,6.634833907535652,22.74628050576645,-1.1227821797568551,24.72478922852766,Flex
74566,3,Flex,>>,-668,-50.29,376,286,450,16.1114465982308,6.634833907535652,22.74628050576645,-1.0636575523858476,24.80761263427108,Flex
74648,1,Flex,>>,2409,216.79,381,289,455,16.00404928222931,6.626415957316221,22.63046523954553,-1.1620079214739922,24.672912051255818,Flex
74663,2,Flex,>>,308,34.9,379,286,454,16.00404928222931,6.626415957316221,22.63046523954553,-1.1424141182684437,24.69851918367404,Flex
74678,3,Flex,>>,-734,-55.91,378,286,449,16.025380881367138,6.626553142190476,22.651934023557615,-1.043873072650098,24.836570160170407,Flex
74759,1,Flex,>>,2370,213.36,380,289,455,16.062669976804454,6.60470138940936,22.667371366213814,-1.1620079214739922,24.672912051255818,Flex
74773,2,Flex,>>,244,29.27,380,287,453,16.062669976804454,6.60470138940936,22.667371366213814,-1.1227821797568551,24.72478922852766,Flex
74789,3,Flex,>>,-800,-61.8,377,284,448,16.069680446244092,6.612536715434375,22.682217161678466,-1.0240504576083078,24.866208548891116,Flex
