Time(ms),MotorID,Phase,Direction,Position,Angle(deg),SensorA0,SensorA1,SensorA2,∠ABC_smooth,∠BCD_smooth,θ_total,angle_smooth,dmotor,cycle
205750,2,Flex,>>,-1858,-153.05,456,471,672,67.51598144276039,34.1547349433676,101.67071638612799,-141.85399999999998,-5.571999999999974,6
205863,2,Flex,>>,-1922,-158.51,459,475,677,66.84013556843755,33.9533551807437,100.79349074918125,-147.41,-5.556000000000012,6
205974,2,Flex,>>,-1986,-163.96,466,481,682,66.05799739417779,33.82972658110827,99.88772397528606,-152.93200000000002,-5.52200000000002,6
206086,2,Flex,>>,-2050,-169.49,476,494,696,64.66030359002264,33.6146630828245,98.27496667284714,-158.47,-5.5379999999999825,6
206197,2,Flex,>>,-2114,-174.86,481,501,738,63.32808812491373,33.561733741335146,96.88982186624887,-163.974,-5.503999999999991,6
206309,2,Flex,>>,-2178,-180.31,487,506,743,61.92395714360439,33.058480960557404,94.98243810416179,-169.426,-5.451999999999998,6
206421,2,Flex,>>,-2242,-185.76,488,509,709,61.06077430759687,32.78158270905119,93.84235701664807,-174.876,-5.450000000000017,6
206533,2,Flex,>>,-2306,-191.21,496,519,718,60.24880984153326,32.68379844245144,92.9326082839847,-180.326,-5.449999999999989,6
206646,2,Flex,>>,-2370,-196.57,501,525,728,58.859021346285445,32.39084407263696,91.24986541892241,-185.74200000000002,-5.416000000000025,6
206759,2,Flex,>>,-2434,-202.02,500,527,725,57.62676560091711,32.004368102409025,89.63113370332613,-191.174,-5.431999999999988,6
206871,2,Flex,>>,-2498,-207.38,505,528,723,56.37663018832048,31.741461137829923,88.1180913261504,-196.58800000000002,-5.414000000000016,6
206983,2,Flex,>>,-2562,-212.48,507,537,731,54.5999766975896,31.14177460480308,85.74175130239267,-201.93200000000002,-5.343999999999994,6
207096,2,Flex,>>,-2626,-217.58,506,536,731,53.65322256524787,30.55438373562228,84.20760630087015,-207.206,-5.2739999999999725,6
207208,2,Flex,>>,-2690,-222.51,510,540,734,52.998438435736574,30.229996616095608,83.22843505183218,-212.394,-5.188000000000017,6
207320,2,Flex,<<,-2690,-227.25,520,555,750,51.66106450264196,29.9289942381156,81.59005874075757,-217.44,-5.045999999999992,6
207431,2,Flex,<<,-2626,-227.87,532,561,762,50.60243188015724,29.762186732324096,80.36461861248134,-221.538,-4.098000000000013,6
207543,2,Flex,<<,-2562,-227.87,530,561,764,49.56594567894482,29.33758072598812,78.90352640493293,-224.61599999999999,-3.0779999999999745,6
207654,2,Flex,<<,-2498,-224.88,525,556,754,48.74632394508297,28.745325032404068,77.49164897748705,-226.07600000000002,-1.4600000000000364,6
