Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
144242,2,-113.864,-5.627999999999986,4,-1.9873016994908235,-3.6551732392816447,434
144352,2,-119.474,-5.609999999999999,4,-2.0852146705277055,-3.7530862103185267,445
144461,2,-125.082,-5.60799999999999,4,-2.1830927349795473,-3.8509642747703685,461
144571,2,-130.69,-5.608000000000004,4,-2.280970799431389,-3.9488423392222103,472
144680,2,-136.28199999999998,-5.5919999999999845,4,-2.378569611202912,-4.046441150993733,484
144790,2,-141.85399999999998,-5.572000000000003,4,-2.475819357124036,-4.143690896914857,490
144900,2,-147.392,-5.538000000000011,4,-2.572475691099482,-4.240347230890303,496
145009,2,-152.89600000000002,-5.504000000000019,4,-2.6685386131292503,-4.336410152920072,497
145119,2,-158.364,-5.467999999999989,4,-2.7639732166283,-4.431844756419121,502
145229,2,-163.744,-5.3799999999999955,4,-2.857871930385595,-4.525743470176416,509
145338,2,-169.054,-5.310000000000002,4,-2.950548913666494,-4.618420453457315,512
145448,2,-174.346,-5.292000000000002,4,-3.042911737682034,-4.710783277472855,513
145558,2,-179.62,-5.274000000000001,4,-3.1349604024322146,-4.802831942223036,517
145668,2,-184.878,-5.257999999999981,4,-3.226729814502076,-4.894601354292897,524
145777,2,-190.276,-5.398000000000025,4,-3.3209426875247305,-4.988814227315552,528
145887,2,-195.70999999999998,-5.433999999999969,4,-3.415783879078102,-5.083655418868924,532
145997,2,-201.09,-5.380000000000024,4,-3.5096825928353974,-5.177554132626218,530
146106,2,-206.436,-5.346000000000004,4,-3.6029878946470144,-5.270859434437836,536
146217,2,-211.692,-5.256,4,-3.694722400131836,-5.362593939922657,537
146327,2,-216.756,-5.063999999999993,4,-3.783105873452829,-5.450977413243651,545
146437,2,-220.888,-4.132000000000005,4,-3.8552228781452347,-5.523094417936056,555
146546,2,-224.01800000000003,-3.130000000000024,4,-3.909851683732658,-5.5777232235234795,560
146656,2,-225.6,-1.5819999999999652,4,-3.937462792499207,-5.605334332290028,553
170407,2,95.544,-1.4599999999999937,5,1.6675573805254622,0.0,317
170517,2,91.44800000000001,-4.095999999999989,5,1.5960686943637745,-0.07148868616168769,314
170626,2,86.244,-5.204000000000008,5,1.5052417600899897,-0.16231562043547254,314
170736,2,80.65200000000002,-5.5919999999999845,5,1.407642948318467,-0.2599144322069953,316
170846,2,75.05999999999999,-5.592000000000027,5,1.3100441365469435,-0.3575132439785187,316
170955,2,69.486,-5.573999999999984,5,1.2127594840407798,-0.4547978964846824,316
171065,2,63.912,-5.574000000000005,5,1.115474831534616,-0.5520825489908463,316
171174,2,58.32000000000001,-5.591999999999992,5,1.0178760197630932,-0.649681360762369,314
171284,2,52.763999999999996,-5.556000000000012,5,0.920905526522288,-0.7466518540031742,315
171393,2,47.19,-5.573999999999998,5,0.823620874016124,-0.8439365065093382,317
171503,2,41.618,-5.571999999999996,5,0.7263711280950002,-0.9411862524304621,313
171613,2,36.062,-5.5560000000000045,5,0.6294006348541951,-1.0381567456712673,314
171723,2,30.488,-5.573999999999998,5,0.5321159823480311,-1.1354413981774312,312
171834,2,24.95,-5.538,5,0.4354596483725852,-1.232097732152877,316
171943,2,19.412,-5.538,5,0.33880331439713923,-1.328754066128323,316
